heater_id,elapsed_seconds,TC1,TC2,TC3,TC4,TC5,TC6,TC7,TC8,TC9,TC10,TC11,TC12,TC13,TC14,TC15,TC16,TC17,TC18,TC19,TC20,TC21,TC22,TC23,TC24,TC25,TS1,TS2,TS3,OT1,OT2,OT3,TC26 PSwitch,TC27 PSwitch
"Manometer Tree 50, 100 & 150 SP",2405,45.9265527,47.4288222,47.9504817,47.2399781,44.6538078,35.5528403,50.1028779,48.2701812,44.2794438,36.8266934,,50.3352605,48.4806911,41.144896,56.7233952,67.025607,76.9452283,49.8020099,59.4402076,66.0630448,73.0032606,48.2321845,70.8652347,127.02867,32.5782157,34.0432101,34.9907313,34.480143,0.124837128,0.0824220063,0.0908475345,,
"Manometer Tree 50, 100 & 150 SP",2410,45.923926,47.4327618,47.9582311,47.2159925,44.6437597,35.5415016,50.1041183,48.2614383,44.279824,36.79657,,50.3412061,48.4826386,41.1127826,56.7471867,67.0738321,76.983644,49.8212254,59.4844352,66.1261375,73.0529558,48.2731571,70.9169108,127.086818,32.495476,34.0927856,35.0037511,34.4972657,0.124870415,0.0815689171,0.0912692648,,
"Manometer Tree 50, 100 & 150 SP",2415,45.9124019,47.4209431,47.9635645,47.2178007,44.6453912,35.5548458,50.1025531,48.2619013,44.2760912,36.8757855,,50.3625023,48.4938416,41.2006403,56.7605898,67.1182099,77.0376487,49.902548,59.5229975,66.157807,73.1134794,48.2338606,70.9765827,127.152927,32.4791041,34.164355,34.9971717,34.4288251,0.125544138,0.0815411319,0.0909036552,,
"Manometer Tree 50, 100 & 150 SP",2420,45.9019863,47.4252078,47.9591947,47.230857,44.6462696,35.6179767,50.08993,48.2696318,44.2754287,36.9184195,,50.3630303,48.4919277,41.2708604,56.7809628,67.1598232,77.1036,49.8707908,59.5500939,66.1970538,73.1712939,48.1917658,71.0383563,127.197883,32.4014782,34.1888672,35.02696,34.4194144,0.124571105,0.0822894075,0.0916321235,,
"Manometer Tree 50, 100 & 150 SP",2425,45.8888229,47.4385908,47.959577,47.221256,44.6393118,35.6663654,50.091865,48.2590258,44.2848968,36.932333,,50.3688344,48.4977862,41.3281938,56.8082465,67.1853837,77.1405179,49.8843248,59.5845291,66.2452086,73.2112894,48.2042147,71.110368,127.268744,32.463534,34.2416042,35.0027312,34.4166422,0.124867939,0.0822030257,0.0911743549,,
"Manometer Tree 50, 100 & 150 SP",2430,45.8962287,47.4450614,47.9526464,47.2233047,44.6478913,35.709288,50.1027631,48.2716482,44.2998915,36.9954489,,50.3779162,48.5206468,41.2912618,56.823947,67.2313473,77.1999481,49.9384737,59.6096346,66.2940967,73.2660305,48.3452736,71.1798845,127.326812,32.5186176,34.2733854,35.0170831,34.442744,0.125170276,0.08169904,0.0911996642,,
"Manometer Tree 50, 100 & 150 SP",2435,45.8862012,47.439016,47.9652977,47.2223016,44.6422936,35.6949159,50.0860693,48.2713126,44.2990583,36.9993956,,50.3780692,48.53641,41.3313341,56.8502921,67.2604485,77.2399477,49.9361123,59.6374254,66.3309708,73.3112105,48.3535958,71.2317579,127.38269,32.5234577,34.3059745,35.043047,34.4946989,0.124165056,0.0857991501,0.0917174049,,
"Manometer Tree 50, 100 & 150 SP",2440,45.880119,47.4360391,47.9616236,47.2306878,44.6377678,35.6141638,50.0902828,48.26677,44.3020814,36.9890335,,50.3891825,48.5300556,41.5307945,56.8583064,67.3169661,77.3058812,49.9048512,59.6658172,66.3992658,73.3669399,48.3529479,71.2909602,127.447246,32.53494,34.2616915,35.0519042,34.5060712,0.125198611,0.0844285954,0.092173798,,
"Manometer Tree 50, 100 & 150 SP",2445,45.8630466,47.4452159,47.954006,47.2226635,44.65046,35.6519224,50.0961281,48.2760285,44.325462,36.9950628,,50.3832914,48.5333802,41.3745823,56.8779798,67.3549831,77.3550813,50.0154268,59.6998312,66.4395634,73.4308417,48.5170642,71.3564463,127.503707,32.5849136,34.3428957,35.0059522,34.4423588,0.125490219,0.0846701343,0.0919795764,,
"Manometer Tree 50, 100 & 150 SP",2450,45.8660849,47.4528872,47.9657056,47.2369471,44.6523902,35.7410174,50.0835508,48.2729271,44.3091973,37.0235376,,50.4045973,48.55269,41.3402311,56.9104782,67.3907836,77.3896846,50.0164588,59.7168477,66.4790222,73.4685927,48.4005229,71.4064839,127.542937,32.4156025,34.4169408,34.9841597,34.4352005,0.125199712,0.0858472929,0.0916681617,,
"Manometer Tree 50, 100 & 150 SP",2455,45.8585001,47.4584412,47.9478032,47.2179502,44.6414183,35.7171791,50.0676815,48.2653355,44.3184254,37.0208381,,50.3900843,48.5431876,41.3929008,56.9197608,67.4221865,77.4434607,50.0647494,59.7540955,66.5073203,73.5113657,48.5585924,71.4793528,127.603251,32.4004848,34.4106187,35.0048986,34.4929736,0.12481457,0.0838068664,0.091424422,,
"Manometer Tree 50, 100 & 150 SP",2460,45.8546124,47.4637208,47.9656734,47.2398481,44.6574966,35.7151741,50.0768223,48.2829827,44.3405037,37.0299017,,50.4085865,48.5787646,41.3676618,56.9474336,67.4617332,77.526602,50.0182566,59.7832704,66.576993,73.5777564,48.5323623,71.5372307,127.656416,32.465671,34.4936392,35.0123799,34.5817616,0.124917733,0.0841444157,0.0917308848,,
"Manometer Tree 50, 100 & 150 SP",2465,45.8422292,47.484175,47.9532556,47.223901,44.6577056,35.7445497,50.0733882,48.2705409,44.3359863,37.0520502,,50.4203967,48.5884177,41.4633639,56.9413658,67.516997,77.5498787,49.9728647,59.8109105,66.6204802,73.6373954,48.5952259,71.6072522,127.72555,32.3954616,34.4987261,35.095656,34.6808158,0.125459682,0.0835771568,0.0906934777,,
"Manometer Tree 50, 100 & 150 SP",2470,45.8356968,47.4533618,47.9689049,47.2211564,44.6449067,35.7447988,50.0600206,48.275632,44.3245768,37.0573961,50.4555297,50.4008339,48.592351,41.5273669,56.9663209,67.5541051,77.6862567,50.0881498,59.8329345,66.6518038,73.687192,48.5295562,71.6607557,127.767017,32.4330514,34.510841,35.1080406,34.7620754,0.124817046,0.0835656025,0.0912717407,,
"Manometer Tree 50, 100 & 150 SP",2475,45.8167171,47.4504062,47.9519778,47.2274432,44.6747436,35.6952199,50.0831709,48.2691298,44.3308829,37.0191618,50.4480255,50.420952,48.592945,41.4756645,56.9949915,67.6169244,77.6640724,50.0656212,59.8823853,66.7156836,73.7351831,48.6672938,71.7089769,127.817373,32.5181784,34.5329006,35.1430103,34.7001253,0.12512791,0.0837576232,0.0914942977,,
"Manometer Tree 50, 100 & 150 SP",2480,45.8077543,47.4593037,47.9636198,47.2058181,44.6506739,35.7013515,50.0524599,48.2815704,44.342098,37.0897024,50.4886259,50.4276401,48.6114301,41.6740276,56.9867184,67.6178173,77.6949195,50.0922524,59.9137607,66.7556136,73.7860021,48.4728607,71.7623987,127.870618,32.5524181,34.5132523,35.1221327,34.6850711,0.125390632,0.0840247466,0.091506127,,
"Manometer Tree 50, 100 & 150 SP",2485,45.8067808,47.4579521,47.964344,47.2191932,44.6589293,35.7401235,50.063478,48.2805516,44.360573,37.1158002,50.4842232,50.4425057,48.6299567,41.5895688,57.0408531,67.6738264,77.7595878,50.1064137,59.9390754,66.7966691,73.8278222,48.6130875,71.8294868,127.927729,32.6015193,34.5062443,35.1567207,34.8164277,0.125382929,0.0834566624,0.0914618357,,
"Manometer Tree 50, 100 & 150 SP",2490,45.8082789,47.4546933,47.9558503,47.2058584,44.6651185,35.7748388,50.0570114,48.2885567,44.3573045,37.111908,50.4799992,50.4489732,48.6110377,41.641,57.0696453,67.7114585,77.8070869,50.1276502,59.9627889,66.8521857,73.8813227,48.7084666,71.8837616,127.970243,32.4563862,34.5393465,35.1632489,34.8425474,0.12523575,0.083425851,0.0911710536,,
"Manometer Tree 50, 100 & 150 SP",2495,45.7892783,47.4586412,47.9617647,47.2227224,44.6673707,35.8682269,50.0553543,48.2860563,44.360677,37.1565777,50.4595443,50.4422705,48.6385323,41.6433964,57.0837292,67.7446957,77.8469441,50.1430099,60.0048604,66.8896763,73.9351065,48.6705996,71.9469849,128.044856,32.4299037,34.5745798,35.1897211,34.9076169,0.125146892,0.0837999888,0.0908211248,,
"Manometer Tree 50, 100 & 150 SP",2500,45.7945594,47.4626516,47.9636248,47.2163547,44.6574781,35.8747727,50.0431601,48.2717719,44.3515105,37.2305677,50.4770374,50.4565812,48.631028,41.70437,57.0940809,67.7879774,77.9055575,50.0685566,60.0230731,66.9302517,73.9939808,48.6185866,72.0005968,128.078187,32.5246247,34.5470567,35.2033409,34.9206086,0.124712782,0.0834668411,0.0912277245,,
"Manometer Tree 50, 100 & 150 SP",2505,45.7773146,47.4743369,47.9453482,47.2187565,44.6700122,35.8462181,50.0528426,48.2754293,44.355478,37.2042268,50.4798187,50.4620901,48.6482093,41.7136559,57.1256847,67.8349124,77.9526696,50.0768898,60.0577738,66.9851376,74.0336898,48.6598893,72.0483286,128.12823,32.4687195,34.5501849,35.2395997,35.0114655,0.124833827,0.0838285994,0.0912412045,,
"Manometer Tree 50, 100 & 150 SP",2510,45.7734746,47.4779717,47.9636373,47.2213726,44.6693697,35.8472026,50.0471902,48.2707049,44.3814582,37.227948,50.4830268,50.4664802,48.6477292,41.6449852,57.1515527,67.8768143,77.9971904,50.1126406,60.0913018,67.028083,74.0763956,48.5681661,72.1026738,128.174816,32.3664424,34.5348333,35.2294335,34.9992282,0.125524056,0.0835980645,0.0911930617,,
"Manometer Tree 50, 100 & 150 SP",2515,45.7611068,47.4731662,47.9611669,47.2104804,44.6718673,35.8364361,50.0301735,48.267679,44.377509,37.1841594,50.4936465,50.4852801,48.6695151,41.6236186,57.1677795,67.9096029,78.0517674,50.1482846,60.1256794,67.057262,74.1321796,48.6152011,72.1594517,128.23535,32.3737725,34.5079672,35.2219032,34.9404206,0.124269594,0.0833911883,0.0912981505,,
"Manometer Tree 50, 100 & 150 SP",2520,45.7535035,47.4597165,47.9553262,47.2042206,44.6520763,35.7790316,50.0418579,48.2651381,44.3627161,37.143179,50.4886394,50.4763504,48.6875173,41.6790411,57.1773013,67.9492362,78.0929762,50.1248504,60.1495786,67.1151877,74.1770731,48.6629784,72.2054434,128.281942,32.4053654,34.5186239,35.2073347,34.8621384,0.124510033,0.0828715219,0.0912084674,,
"Manometer Tree 50, 100 & 150 SP",2525,45.7633018,47.466363,47.9542859,47.2053538,44.6590471,35.7795392,50.0307352,48.2862753,44.3712007,37.1958354,50.4950841,50.4881371,48.6738303,41.6774599,57.1972932,67.9876129,78.1528745,50.0920565,60.1822959,67.1714545,74.2345071,48.6274738,72.2658526,128.316783,32.480944,34.4491744,35.1671777,34.822612,0.124610169,0.0832833486,0.0907454719,,
"Manometer Tree 50, 100 & 150 SP",2530,45.7366564,47.4780552,47.9630905,47.2065816,44.6682435,35.8088989,50.0372972,48.272438,44.3764992,37.2176474,50.4947828,50.4933449,48.7029647,41.6885489,57.2200217,68.0382469,78.2102822,50.1717107,60.2114316,67.226484,74.2787066,48.7625381,72.3211625,128.351072,32.4047633,34.4461138,35.1636868,34.8257758,0.124892974,0.083849232,0.0904475372,,
"Manometer Tree 50, 100 & 150 SP",2535,45.7214598,47.4646741,47.9532525,47.204928,44.6584836,35.7937776,50.0148535,48.267762,44.386053,37.1376036,50.5000743,50.5059171,48.6794324,41.6090643,57.2365922,68.0798291,78.2616485,50.2295586,60.2356665,67.2521229,74.337063,48.7579658,72.3755905,128.433151,32.4537899,34.4125863,35.1385838,34.7886552,0.125319656,0.0834126462,0.0909735309,,
"Manometer Tree 50, 100 & 150 SP",2540,45.7255558,47.4641855,47.9737619,47.2198288,44.6517429,35.8438693,50.0319028,48.2549424,44.3993562,37.1429767,50.4869478,50.5012672,48.6901937,41.5955516,57.2562239,68.1118674,78.3000199,50.2349161,60.2613618,67.2973468,74.3750513,48.7342472,72.4265558,128.454311,32.3637367,34.4101356,35.1551335,34.7507444,0.124856935,0.0833191117,0.0909130086,,
"Manometer Tree 50, 100 & 150 SP",2545,45.7176728,47.4780326,47.9591309,47.2018809,44.6682452,35.8005906,50.0243651,48.2640833,44.395709,37.1363239,50.512192,50.5043874,48.7076328,41.7366864,57.2817394,68.1442418,78.3615412,50.2964867,60.3030972,67.3645455,74.4170133,48.7689872,72.4629664,128.506957,32.3114969,34.4079598,35.1874385,34.7859118,0.124961749,0.0844511537,0.0901831648,,
"Manometer Tree 50, 100 & 150 SP",2550,45.7113458,47.4880176,47.9669095,47.2102711,44.6836399,35.7296217,50.0231232,48.2807634,44.4078964,37.0041369,50.4893745,50.5139909,48.7192282,41.5995446,57.3027227,68.1903235,78.3987924,50.1842859,60.3262325,67.3855136,74.4687509,48.7391823,72.5286671,128.55279,32.3797265,34.4038088,35.207302,34.8898086,0.12436863,0.0850065832,0.0903366713,,
"Manometer Tree 50, 100 & 150 SP",2555,45.6989325,47.503069,47.969918,47.2087581,44.676207,35.8337747,50.0102854,48.2660474,44.4095848,37.1334372,50.4935247,50.5134544,48.712343,41.6369039,57.3086722,68.21536,78.4524253,50.2332899,60.3429885,67.4222258,74.5268652,48.8073729,72.5812146,128.621773,32.4600145,34.375766,35.2234883,34.9600076,0.124743318,0.0841639479,0.0909696795,,
"Manometer Tree 50, 100 & 150 SP",2560,45.6840812,47.475069,47.9646788,47.2163699,44.6750865,35.8438866,50.0129098,48.2789133,44.418435,37.1393669,50.5070244,50.5236733,48.7394561,41.7095666,57.340638,68.2729739,78.5036688,50.2628638,60.3961649,67.4814257,74.5754457,48.8514755,72.6325812,128.646187,32.3823264,34.4043975,35.2541509,34.9918776,0.124730939,0.0839468929,0.0909985651,,
"Manometer Tree 50, 100 & 150 SP",2565,45.6848585,47.5005221,47.9599525,47.2227832,44.6906931,35.8206187,50.0247178,48.2714432,44.4360043,37.2198468,50.5093859,50.5382087,48.7619154,41.8611719,57.371218,68.3223946,78.5413082,50.3199803,60.4262057,67.5236877,74.6193259,48.8519858,72.6885904,128.678433,32.3410384,34.435297,35.2503288,34.9814164,0.124972203,0.0836561108,0.0906406583,,
"Manometer Tree 50, 100 & 150 SP",2570,45.6830251,47.5121302,47.9728744,47.2131924,44.6846568,35.9291281,50.0149921,48.2719663,44.4312409,37.2183387,50.5092068,50.5271351,48.7512804,41.7203112,57.3770457,68.348673,78.6019485,50.2951499,60.4568971,67.5581298,74.6642381,48.8292972,72.7183952,128.713829,32.363413,34.4264959,35.2302497,34.8998948,0.122762589,0.0844497782,0.0906079212,,
"Manometer Tree 50, 100 & 150 SP",2575,45.6883518,47.5019141,47.9861246,47.2145074,44.6989014,35.9835513,50.0068363,48.2761564,44.4352617,37.2569011,50.4971079,50.5446101,48.762927,41.8014897,57.3854675,68.3814375,78.6447941,50.2926467,60.4654525,67.6057836,74.7216154,48.731213,72.7778784,128.773735,32.3595269,34.4433891,35.2559515,34.9268299,0.12481402,0.0841257088,0.0900390117,,
"Manometer Tree 50, 100 & 150 SP",2580,45.6718612,47.4876911,47.9620537,47.2069258,44.7069253,35.9502702,50.003051,48.281292,44.4375501,37.2609647,50.5140715,50.5534378,48.7638344,41.6822363,57.4220068,68.4371731,78.7088716,50.2660183,60.5033964,67.6583568,74.7645265,48.8155482,72.8343364,128.810203,32.3094387,34.4787268,35.2434127,34.9494197,0.124969452,0.0842016368,0.0906753211,,
"Manometer Tree 50, 100 & 150 SP",2585,45.6682595,47.4968464,47.9659154,47.2306427,44.7067771,35.9128264,50.003037,48.2864399,44.4584394,37.2636762,50.5201882,50.5647354,48.7859157,41.7758627,57.442721,68.4657424,78.7550349,50.3731252,60.5437358,67.7211833,74.8266795,48.8927642,72.872306,128.864287,32.4008111,34.4403589,35.2622926,35.0455144,0.125005765,0.0832910514,0.0903476754,,
"Manometer Tree 50, 100 & 150 SP",2590,45.6572662,47.4986884,47.9673288,47.2217259,44.7157457,35.9255118,50.0213414,48.2896004,44.4628114,37.2755022,50.518304,50.5681067,48.800933,41.8701224,57.4530026,68.5078454,78.8092743,50.4141086,60.5642151,67.7404015,74.8747383,48.8920018,72.9174244,128.889545,32.3202815,34.4481317,35.2965083,35.1095238,0.124473719,0.083526263,0.0902574422,,
"Manometer Tree 50, 100 & 150 SP",2595,45.6332597,47.4942129,47.9595801,47.1965125,44.6895199,35.9460176,50.0042182,48.2785061,44.4651142,37.341601,50.5184845,50.570474,48.8017262,42.1074135,57.4650812,68.5494281,78.8498049,50.3497943,60.6064393,67.8111697,74.9099524,48.7954794,72.9758601,128.933249,32.4428287,34.4234696,35.2718829,35.1330952,0.124090778,0.0839490938,0.0900070999,,
"Manometer Tree 50, 100 & 150 SP",2600,45.6383503,47.4995604,47.9705207,47.2102999,44.7008223,36.0304006,49.9991775,48.2824136,44.4632282,37.3753911,50.5217446,50.5828257,48.7997803,41.7395218,57.4998047,68.577611,78.8904753,50.3895406,60.6263852,67.8410356,74.9675951,48.892188,73.0204064,128.976986,32.4326597,34.3979507,35.2458915,35.1217295,0.124173584,0.0837628502,0.090533919,,
"Manometer Tree 50, 100 & 150 SP",2605,45.6366077,47.4894744,47.950432,47.2092534,44.6953358,36.0557251,49.9944326,48.2692237,44.468713,37.3391729,50.5242312,50.5882162,48.8081787,41.780155,57.5072572,68.6234803,78.9380259,50.4041335,60.6592275,67.8805698,75.002337,48.9292503,73.0748593,129.022487,32.4858399,34.3714301,35.2365007,35.1559408,0.124382661,0.0839408407,0.0903504264,,
"Manometer Tree 50, 100 & 150 SP",2610,45.6130861,47.513325,47.9682877,47.2210683,44.6903086,36.0970971,49.9874392,48.2811532,44.460996,37.3746808,50.5172999,50.5797534,48.8162328,41.93219,57.5338855,68.6531877,78.9873064,50.4581359,60.6799056,67.9169948,75.0560022,48.8906224,73.1246522,129.047157,32.4803722,34.3321492,35.2530656,35.1956838,0.124267943,0.0843328601,0.0899845416,,
"Manometer Tree 50, 100 & 150 SP",2615,45.6058513,47.5167728,47.9528781,47.2113264,44.6981266,36.0870536,49.9802006,48.274315,44.4748734,37.3950688,50.5275949,50.5996196,48.8219157,41.9621244,57.5367189,68.6920052,79.023293,50.4104335,60.7065222,67.95702,75.0952587,48.9483887,73.1668449,129.096571,32.4004058,34.3154467,35.2554766,35.15927,0.124306458,0.0829766106,0.0903292436,,
"Manometer Tree 50, 100 & 150 SP",2620,45.599575,47.4954962,47.9700954,47.1936073,44.7054376,36.0852295,49.9721997,48.2703305,44.4600158,37.4177006,50.504466,50.5891321,48.8210018,41.9322447,57.5730899,68.7290863,79.0813504,50.4177878,60.7316482,68.0075189,75.1506304,48.92999,73.2055863,129.134295,32.3066463,34.3197559,35.265066,35.1710615,0.124170558,0.0835719298,0.0894607487,,
"Manometer Tree 50, 100 & 150 SP",2625,45.5965127,47.5076671,47.9590354,47.1983901,44.6941913,36.0273684,49.9908852,48.2848936,44.4768447,37.4182533,50.5384291,50.6106458,48.87146,42.1533746,57.5970227,68.7752821,79.1220617,50.4926619,60.7688612,68.0583938,75.2047148,48.8993031,73.2563009,129.164526,32.3464246,34.3407035,35.2899743,35.2184783,0.124599165,0.0839155314,0.0905418969,,
"Manometer Tree 50, 100 & 150 SP",2630,45.5796045,47.5149004,47.9733766,47.2050057,44.7010641,36.0580398,49.983883,48.2893583,44.4764591,37.3974554,50.5282763,50.6074162,48.8585316,41.8917097,57.5920718,68.8098174,79.1596042,50.4412125,60.7953301,68.0944308,75.2419367,48.9511451,73.3075112,129.214981,32.3768956,34.3147755,35.3021668,35.2895666,0.124314436,0.0828451122,0.0905694071,,
"Manometer Tree 50, 100 & 150 SP",2635,45.59292,47.5270936,47.954033,47.2077021,44.729858,36.0443204,49.9862855,48.2853844,44.5046548,37.3621793,50.5357939,50.6091275,48.8788985,41.9182986,57.6248247,68.8500315,79.2339004,50.4660071,60.8222334,68.1517694,75.3006108,48.9597418,73.3458988,129.262623,32.3659757,34.3047258,35.2901957,35.3213067,0.12390646,0.0821840437,0.0895779419,,
"Manometer Tree 50, 100 & 150 SP",2640,45.5727623,47.507641,47.9588732,47.2050426,44.7150118,36.078745,49.9738713,48.2818732,44.499145,37.3720606,50.524143,50.6165983,48.8772629,41.9820089,57.6417297,68.8874933,79.2634502,50.5493707,60.8578437,68.1777342,75.3610074,48.9785511,73.4020628,129.298878,32.3405651,34.2942179,35.2744922,35.2699136,0.124121865,0.0829922914,0.0901322711,,
"Manometer Tree 50, 100 & 150 SP",2645,45.568573,47.5144635,47.9601926,47.2075213,44.7238993,36.1042212,49.9746753,48.2775182,44.515642,37.4249239,50.5267822,50.6215983,48.8794657,41.9240431,57.6600362,68.9262658,79.3097545,50.526586,60.8827436,68.2391983,75.3784522,48.9619262,73.4429317,129.332466,32.3531679,34.2992662,35.2436802,35.2422726,0.124371382,0.0822550198,0.0900200297,,
"Manometer Tree 50, 100 & 150 SP",2650,45.5530163,47.4954701,47.9574419,47.2001953,44.7273369,36.0740963,49.9657796,48.2736447,44.5183981,37.4407565,50.5311679,50.6285693,48.8996686,42.0105916,57.6861913,68.9759822,79.3575666,50.5601581,60.9238846,68.262301,75.4372736,49.0681944,73.4970248,129.37177,32.4293388,34.2716228,35.2631101,35.2748665,0.124221726,0.0819218721,0.0898148041,,
"Manometer Tree 50, 100 & 150 SP",2655,45.5488944,47.5020144,47.9537523,47.2162909,44.7318487,36.1480283,49.9603933,48.2803853,44.5327808,37.4839787,50.5187344,50.6342631,48.9052428,41.9616187,57.707871,69.0055714,79.3964966,50.5513647,60.9437586,68.2928821,75.4993044,49.0644223,73.5451018,129.402938,32.4834754,34.2384412,35.2657407,35.3544066,0.124353775,0.0818635506,0.0895680382,,
"Manometer Tree 50, 100 & 150 SP",2660,45.5479117,47.5164428,47.9612372,47.2023179,44.7555072,36.0601848,49.9588928,48.2997382,44.5533771,37.407621,50.5463967,50.6692138,48.9287843,41.9449051,57.7237662,69.0417653,79.4493088,50.5662665,60.9790977,68.3571932,75.5505865,49.1356794,73.5880875,129.451958,32.2945704,34.2196899,35.2882963,35.3514247,0.123919115,0.0823661608,0.0900084755,,
"Manometer Tree 50, 100 & 150 SP",2665,45.5538278,47.528464,47.959055,47.2014662,44.7528155,36.0291093,49.9577756,48.2722089,44.5483294,37.3526039,50.5390384,50.6512371,48.9324004,41.9998822,57.7492483,69.0903213,79.4936706,50.5920405,61.0014384,68.4037604,75.582434,49.1873776,73.6314978,129.479351,32.3364395,34.1671311,35.204662,35.213602,0.124425026,0.0824731752,0.0896340626,,
